Year,Month,Day,DJIAPercentChange
2009,6,16,-1.251329472
2009,6,17,-0.084427282
2009,6,18,0.692854781
2009,6,19,-0.201356557
2009,6,22,-2.336587605
2009,6,23,-0.210180758
2009,6,24,-0.284134938
2009,6,25,2.086333102
2009,6,26,-0.356023588
2009,6,29,1.057448167
2009,6,30,-0.960612879
2009,7,1,0.669189692
2009,7,2,-2.613900976
2009,7,6,0.550408851
2009,7,7,-1.938149779
2009,7,8,0.262228118
2009,7,9,0.050861901
2009,7,10,-0.439597238
2009,7,13,2.269106228
2009,7,14,0.33751952
2009,7,15,3.016039072
2009,7,16,1.151328393
2009,7,17,0.367888024
2009,7,20,1.167384133
2009,7,21,0.766148856
2009,7,22,-0.349289023
2009,7,23,2.105083025
2009,7,24,0.264078004
2009,7,27,0.169579318
2009,7,28,-0.112002741
2009,7,29,-0.237782573
2009,7,30,0.899608061
2009,7,31,0.187340378
2009,8,3,1.230807803
2009,8,4,0.378457844
2009,8,5,-0.369175212
2009,8,6,-0.225607107
2009,8,7,1.20560137
2009,8,10,-0.325135215
2009,8,11,-0.995036601
2009,8,12,1.359345868
2009,8,13,0.383453194
2009,8,14,-0.815489187
2009,8,17,-1.916608062
2009,8,18,0.915006634
2009,8,19,0.765364851
2009,8,20,0.770594543
2009,8,21,1.69129619
2009,8,24,0.032610365
2009,8,25,0.31632491
2009,8,26,0.051475005
2009,8,27,0.408735195
2009,8,28,-0.380246393
2009,8,31,-0.488635018
2009,9,1,-1.914389738
2009,9,2,-0.274440401
2009,9,3,0.674205966
2009,9,4,1.026284702
2009,9,8,0.60602979
2009,9,9,0.533138737
2009,9,10,0.847846445
2009,9,11,-0.229239635
2009,9,14,0.299226512
2009,9,15,0.592016554
2009,9,16,1.115275034
2009,9,17,-0.060266685
2009,9,18,0.362298475
2009,9,21,-0.404843455
2009,9,22,0.513926424
2009,9,23,-0.834941403
2009,9,24,-0.436410704
2009,9,25,-0.4274376
2009,9,28,1.305257145
2009,9,29,-0.485610445
2009,9,30,-0.303331099
2009,10,1,-2.083281849
2009,10,2,-0.227251695
2009,10,5,1.170019592
2009,10,6,1.353884803
2009,10,7,-0.001131025
2009,10,8,0.602885214
2009,10,9,0.79770141
2009,10,12,0.208408513
2009,10,13,-0.130716574
2009,10,14,1.441730685
2009,10,15,0.479285864
2009,10,16,-0.650903453
2009,10,19,0.955618221
2009,10,20,-0.504339899
2009,10,21,-0.890943141
2009,10,22,1.358511509
2009,10,23,-1.264566976
2009,10,26,-1.046595931
2009,10,27,0.140145151
2009,10,28,-1.198448352
2009,10,29,2.045189395
2009,10,30,-2.49751042
2009,11,2,0.79601488
2009,11,3,-0.158978776
2009,11,4,0.356700419
2009,11,5,2.020840555
2009,11,6,0.220971274
2009,11,9,2.058758957
2009,11,10,0.234764746
2009,11,11,0.428401351
2009,11,12,-0.897004801
2009,11,13,0.712898861
2009,11,16,1.358655953
2009,11,17,0.313316931
2009,11,18,0
2009,11,19,-0.891101455
2009,11,20,-0.093920352
2009,11,23,1.268398562
2009,11,24,-0.167444887
2009,11,25,0.300968082
2009,11,27,-1.36143587
2009,11,30,0.339482822
2009,12,1,1.235522729
2009,12,2,-0.169047983
2009,12,3,-0.855044187
2009,12,4,0.195783423
2009,12,7,0.030808037
2009,12,8,-0.95711287
2009,12,9,0.527093788
2009,12,10,0.675309598
2009,12,11,0.654593691
2009,12,14,0.283632405
2009,12,15,-0.450506224
2009,12,16,-0.083255182
2009,12,17,-1.261494253
2009,12,18,0.189147768
2009,12,21,0.813157665
2009,12,22,0.482011004
2009,12,23,0.020068232
2009,12,24,0.506348463
2009,12,28,0.277621959
2009,12,29,-0.02275356
2009,12,30,0.038883199
2009,12,31,-1.142342513
2010,1,4,1.46970002
2010,1,5,-0.119040871
2010,1,6,0.085189357
2010,1,7,0.338659175
2010,1,8,0.111253583
2010,1,11,0.411476135
2010,1,12,-0.333867897
2010,1,13,0.495855327
2010,1,14,0.283702552
2010,1,15,-0.908751284
2010,1,19,1.102899589
2010,1,20,-1.086784145
2010,1,21,-2.018125407
2010,1,22,-2.084777085
2010,1,25,0.214248509
2010,1,26,-0.009808441
2010,1,27,0.411013998
2010,1,28,-1.137062978
2010,1,29,-0.540407034
2010,2,1,1.157016586
2010,2,2,1.086775115
2010,2,3,-0.205991236
2010,2,4,-2.636983968
2010,2,5,0.084968562
2010,2,8,-0.969576429
2010,2,9,1.496627744
2010,2,10,-0.170056188
2010,2,11,1.059993226
2010,2,12,-0.375843428
2010,2,16,1.663234595
2010,2,17,0.464844321
2010,2,18,0.809940443
2010,2,19,0.139586823
2010,2,22,-0.182650158
2010,2,23,-0.970798983
2010,2,24,0.877090626
2010,2,25,-0.439874211
2010,2,26,0.037785572
2010,3,1,0.752462207
2010,3,2,0.017300705
2010,3,3,-0.091290853
2010,3,4,0.457846391
2010,3,5,1.159395315
2010,3,8,-0.106969083
2010,3,9,0.115615701
2010,3,10,0.068181173
2010,3,11,0.481015055
2010,3,12,0.121562789
2010,3,15,0.176967826
2010,3,16,0.408738548
2010,3,17,0.442618655
2010,3,18,0.426705424
2010,3,19,-0.352504638
2010,3,22,0.418024393
2010,3,23,0.941857016
2010,3,24,-0.472096697
2010,3,25,0.034140715
2010,3,26,0.083938273
2010,3,29,0.430446485
2010,3,30,0.113813676
2010,3,31,-0.464826309
2010,4,1,0.642885432
2010,4,5,0.420956303
2010,4,6,-0.022784233
2010,4,7,-0.588396278
2010,4,8,0.276222814
2010,4,9,0.64243944
2010,4,12,0.083660701
2010,4,13,0.115384266
2010,4,14,0.92916058
2010,4,15,0.194192214
2010,4,16,-1.121710024
2010,4,19,0.667973571
2010,4,20,0.216350704
2010,4,21,0.071962508
2010,4,22,0.130398029
2010,4,23,0.647670721
2010,4,26,-0.000892451
2010,4,27,-1.889554344
2010,4,28,0.513245184
2010,4,29,1.10179619
2010,4,30,-1.429057503
2010,5,3,1.291600058
2010,5,4,-1.997398987
2010,5,5,-0.460690211
2010,5,6,-3.147612822
2010,5,7,-1.321368139
2010,5,10,3.840673201
2010,5,11,-0.29406308
2010,5,12,1.440114688
2010,5,13,-1.042527027
2010,5,14,-1.488771601
2010,5,17,0.082885938
2010,5,18,-1.077596348
2010,5,19,-0.583492771
2010,5,20,-3.565065803
2010,5,21,1.286777492
2010,5,24,-1.244910973
2010,5,25,-0.174925955
2010,5,26,-0.703327991
2010,5,27,2.880844146
2010,5,28,-1.183466563
2010,6,1,-1.084478828
2010,6,2,2.233282796
2010,6,3,0.044874984
2010,6,4,-3.098950203
2010,6,7,-1.160520553
2010,6,8,1.294617108
2010,6,9,-0.425687291
2010,6,10,2.735195174
2010,6,11,0.43573199
2010,6,14,-0.204665191
2010,6,15,2.083905655
2010,6,16,0.050940966
2010,6,17,0.23246878
2010,6,18,0.149496885
2010,6,21,-0.096627601
2010,6,22,-1.422141352
2010,6,23,0.049546793
2010,6,24,-1.401365433
2010,6,25,-0.09553356
2010,6,28,-0.044365572
2010,6,29,-2.618467397
2010,6,30,-0.95578385
2010,7,1,-0.416851269
2010,7,2,-0.470087534
2010,7,6,0.56155249
2010,7,7,2.890565224
2010,7,8,1.19469424
2010,7,9,0.592824944
2010,7,12,0.167660209
2010,7,13,1.424027404
2010,7,14,-0.041461768
2010,7,15,-0.075238013
2010,7,16,-2.494158089
2010,7,19,0.557530625
2010,7,20,0.773284736
2010,7,21,-1.031683943
2010,7,22,1.980872967
2010,7,23,1.001821494
2010,7,26,0.970817904
2010,7,27,0.117811369
2010,7,28,-0.371073361
2010,7,29,-0.301936393
2010,7,30,0.006688835
2010,8,2,1.963930919
2010,8,3,-0.351324258
2010,8,4,0.472521684
2010,8,5,-0.043915215
2010,8,6,-0.140506442
2010,8,9,0.414186522
2010,8,10,-0.489686939
2010,8,11,-2.379554959
2010,8,12,-0.401772703
2010,8,13,-0.166467545
2010,8,16,-0.010288196
2010,8,17,1.050921426
2010,8,18,0.163002869
2010,8,19,-1.344135854
2010,8,20,-0.55846667
2010,8,23,-0.402329399
2010,8,24,-1.303443903
2010,8,25,0.19830381
2010,8,26,-0.736488434
2010,8,27,1.687707495
2010,8,30,-1.33900674
2010,8,31,0.082946748
2010,9,1,2.530548592
2010,9,2,0.487045865
2010,9,3,1.220800006
2010,9,7,-1.015717732
2010,9,8,0.469314184
2010,9,9,0.26087442
2010,9,10,0.458568931
2010,9,13,0.817795881
2010,9,14,-0.172977402
2010,9,15,0.439940645
2010,9,16,0.218317686
2010,9,17,0.116464427
2010,9,20,1.371973062
2010,9,21,0.071047363
2010,9,22,-0.202581332
2010,9,23,-0.708293911
2010,9,24,1.836673265
2010,9,27,-0.441895649
2010,9,28,0.45304126
2010,9,29,-0.209062828
2010,9,30,-0.442873965
2010,10,1,0.370352521
2010,10,4,-0.716419564
2010,10,5,1.785026756
2010,10,6,0.282166888
2010,10,7,-0.180791929
2010,10,8,0.529570261
2010,10,11,0.030980482
2010,10,12,0.087278025
2010,10,13,0.664621213
2010,10,14,-0.021807715
2010,10,15,-0.299477019
2010,10,18,0.732737152
2010,10,19,-1.445114726
2010,10,20,1.215998513
2010,10,21,0.372166653
2010,10,22,-0.124255253
2010,10,25,0.275297753
2010,10,26,0.056614895
2010,10,27,-0.377135489
2010,10,28,-0.12033424
2010,10,29,-0.017625186
2010,11,1,0.038847873
2010,11,2,0.57077523
2010,11,3,0.270454399
2010,11,4,1.945233202
2010,11,5,0.077479926
2010,11,8,-0.285850655
2010,11,9,-0.498439526
2010,11,10,0.125453922
2010,11,11,-0.384843233
2010,11,12,-0.786258297
2010,11,15,0.071020062
2010,11,16,-1.529295113
2010,11,17,-0.090308164
2010,11,18,1.550703011
2010,11,19,0.203742676
2010,11,22,-0.20604089
2010,11,23,-1.263509161
2010,11,24,1.358387656
2010,11,26,-0.818169625
2010,11,29,-0.28203451
2010,11,30,-0.395485134
2010,12,1,2.258061292
2010,12,2,0.945990247
2010,12,3,0.177875492
2010,12,6,-0.168170152
2010,12,7,-0.041271224
2010,12,8,0.160115551
2010,12,9,-0.002638439
2010,12,10,0.350734009
2010,12,13,0.196385111
2010,12,14,0.41385079
2010,12,15,-0.158335396
2010,12,16,0.360010473
2010,12,17,-0.061831356
2010,12,20,-0.114608443
2010,12,21,0.477420119
2010,12,22,0.236902508
2010,12,23,0.124404041
2010,12,27,-0.15363598
2010,12,28,0.179492505
2010,12,29,0.109222189
2010,12,30,-0.134567081
2010,12,31,0.070704181
2011,1,3,0.806051084
2011,1,4,0.173765519
2011,1,5,0.293276959
2011,1,6,-0.167450006
2011,1,7,-0.188939596
2011,1,10,-0.298911786
2011,1,11,0.286720551
2011,1,12,0.700896551
2011,1,13,-0.18547351
2011,1,14,0.470928979
2011,1,18,0.459188956
2011,1,19,-0.075374698
2011,1,20,-0.00761183
2011,1,21,0.413517777
2011,1,24,0.901929771
2011,1,25,-0.027795121
2011,1,26,0.055013628
2011,1,27,0.037295501
2011,1,28,-1.389949926
2011,1,31,0.571192256
2011,2,1,1.241622872
2011,2,2,0.030735313
2011,2,3,0.179225758
2011,2,4,0.252202628
2011,2,7,0.572674693
2011,2,8,0.661992808
2011,2,9,0.08667715
2011,2,10,-0.084724576
2011,2,11,0.37193996
2011,2,14,0.011086809
2011,2,15,-0.326981474
2011,2,16,0.559584085
2011,2,17,0.247564235
2011,2,18,0.589186982
2011,2,22,-1.428197848
2011,2,23,-0.868257859
2011,2,24,-0.297904261
2011,2,25,0.576406629
2011,2,28,0.790490048
2011,3,1,-1.377909768
2011,3,2,0.078458433
2011,3,3,1.575984773
2011,3,4,-0.726004333
2011,3,7,-0.666004442
2011,3,8,1.063307813
2011,3,9,0.015805214
2011,3,10,-1.85744012
2011,3,11,0.563081116
2011,3,14,-0.406655633
2011,3,15,-1.111631046
2011,3,16,-2.032191122
2011,3,17,1.374959212
2011,3,18,0.690230215
2011,3,21,1.487507283
2011,3,22,-0.147386629
2011,3,23,0.562637289
2011,3,24,0.68682296
2011,3,25,0.409836402
2011,3,28,-0.19073429
2011,3,29,0.693182489
2011,3,30,0.574426693
2011,3,31,-0.2512396
2011,4,1,0.452072961
2011,4,4,0.205501592
2011,4,5,-0.065956678
2011,4,6,0.323654641
2011,4,7,-0.136483066
2011,4,8,-0.240292606
2011,4,11,0.005492539
2011,4,12,-0.949908692
2011,4,13,0.059851675
2011,4,14,0.121513516
2011,4,15,0.458916849
2011,4,18,-1.119313177
2011,4,19,0.53526469
2011,4,20,1.522734221
2011,4,21,0.420520299
2011,4,25,-0.208779953
2011,4,26,0.917484853
2011,4,27,0.784054929
2011,4,28,0.578491556
2011,4,29,0.368865496
2011,5,2,-0.02185765
2011,5,3,0.008823727
2011,5,4,-0.645854498
2011,5,5,-1.096226319
2011,5,6,0.46086246
2011,5,9,0.370712377
2011,5,10,0.593056595
2011,5,11,-0.908843414
2011,5,12,0.522250268
2011,5,13,-0.786883696
2011,5,16,-0.368406886
2011,5,17,-0.492372021
2011,5,18,0.708800187
2011,5,19,0.349163234
2011,5,20,-0.735280117
2011,5,23,-1.03985498
2011,5,24,-0.204820552
2011,5,25,0.317349833
2011,5,26,0.089818692
2011,5,27,0.35102266
2011,5,31,1.015719176
2011,6,1,-2.221822663
2011,6,2,-0.33410336
2011,6,3,-0.788223191
2011,6,6,-0.503901264
2011,6,7,-0.160212668
2011,6,8,-0.143623506
2011,6,9,0.621521113
2011,6,10,-1.42079829
2011,6,13,0.063958049
2011,6,14,1.043645169
2011,6,15,-1.47286321
2011,6,16,0.549674558
2011,6,17,0.348584679
2011,6,20,0.633940561
2011,6,21,0.899569832
2011,6,22,-0.656619395
2011,6,23,-0.481898855
2011,6,24,-0.951595287
2011,6,27,0.91246839
2011,6,28,1.215799666
2011,6,29,0.605449952
2011,6,30,1.24031071
2011,7,1,1.375274229
2011,7,5,-0.104347135
2011,7,6,0.505871855
2011,7,7,0.730643221
2011,7,8,-0.477280054
2011,7,11,-1.184137956
2011,7,12,-0.469072107
2011,7,13,0.355738942
2011,7,14,-0.435575146
2011,7,15,0.342603432
2011,7,18,-0.721035726
2011,7,19,1.625944714
2011,7,20,-0.093533847
2011,7,21,1.252002257
2011,7,22,-0.342247485
2011,7,25,-0.685504096
2011,7,26,-0.721244715
2011,7,27,-1.567158089
2011,7,28,-0.500824275
2011,7,29,-0.785335181
2011,8,1,-0.096589159
2011,8,2,-2.16945581
2011,8,3,0.275629776
2011,8,4,-4.289440098
2011,8,5,0.532590535
2011,8,8,-5.458140814
2011,8,9,3.966918604
2011,8,10,-4.524937656
2011,8,11,3.853362349
2011,8,12,1.126759552
2011,8,15,1.890442198
2011,8,16,-0.649363093
2011,8,17,0.159761096
2011,8,18,-3.644399089
2011,8,19,-1.566004686
2011,8,22,0.316809869
2011,8,23,2.968148008
2011,8,24,1.296822235
2011,8,25,-1.51223123
2011,8,26,1.250224312
2011,8,29,2.238042289
2011,8,30,0.241239043
2011,8,31,0.45889098
2011,9,1,-1.030973108
2011,9,2,-2.191078014
2011,9,6,-0.872183823
2011,9,7,2.489129195
2011,9,8,-1.042938766
2011,9,9,-2.678005419
2011,9,12,0.647042177
2011,9,13,0.460063736
2011,9,14,1.259585318
2011,9,15,1.648867504
2011,9,16,0.659278572
2011,9,19,-0.918250024
2011,9,20,0.063062044
2011,9,21,-2.487075517
2011,9,22,-3.489155171
2011,9,23,0.360671104
2011,9,26,2.525859236
2011,9,27,1.316948583
2011,9,28,-1.59262139
2011,9,29,1.282054774
2011,9,30,-2.142513845
2011,10,3,-2.353350867
2011,10,4,1.476513974
2011,10,5,1.291425281
2011,10,6,1.676985193
2011,10,7,-0.182408092
2011,10,10,2.959324818
2011,10,11,-0.144321601
2011,10,12,0.88890952
2011,10,13,-0.346932521
2011,10,14,1.441941219
2011,10,17,-2.115800006
2011,10,18,1.58719991
2011,10,19,-0.629840191
2011,10,20,0.344718761
2011,10,21,2.300657875
2011,10,24,0.894820104
2011,10,25,-1.729341044
2011,10,26,1.377547883
2011,10,27,2.834215095
2011,10,28,0.194718915
2011,10,31,-2.242252572
2011,11,1,-2.456338226
2011,11,2,1.522924495
2011,11,3,1.764846535
2011,11,4,-0.49960933
2011,11,7,0.712424748
2011,11,8,0.951099579
2011,11,9,-3.168233824
2011,11,10,0.965702125
2011,11,11,2.163701594
2011,11,14,-0.60906772
2011,11,15,0.151019381
2011,11,16,-1.482448112
2011,11,17,-1.133409544
2011,11,18,0.230946097
2011,11,21,-2.104522468
2011,11,22,-0.421663104
2011,11,23,-2.04642235
2011,11,25,-0.178636814
2011,11,28,2.586608288
2011,11,29,0.283085756
2011,11,30,4.20796469
2011,12,1,-0.217329766
2011,12,2,-0.024537591
2011,12,5,0.634610873
2011,12,6,0.432973074
2011,12,7,0.427851168
2011,12,8,-1.625216978
2011,12,9,1.569102445
2011,12,12,-1.3109675
2011,12,13,-0.530175577
2011,12,14,-1.056426427
2011,12,15,0.368024801
2011,12,16,-0.03251827
2011,12,19,-0.8450652
2011,12,20,2.841057301
2011,12,21,0.036849515
2011,12,22,0.51257104
2011,12,23,1.020559089
2011,12,27,-0.017244928
2011,12,28,-1.118412219
2011,12,29,1.110508563
2011,12,30,-0.558109022
2012,1,3,1.441676302
2012,1,4,0.209482217
2012,1,5,-0.021902947
2012,1,6,-0.383076297
2012,1,9,0.270079802
2012,1,10,0.548307275
2012,1,11,-0.080821733
2012,1,12,0.169559459
2012,1,13,-0.384123125
2012,1,17,0.474518478
2012,1,18,0.835772272
2012,1,19,0.364042839
2012,1,20,0.765615507
2012,1,23,-0.089856725
2012,1,24,-0.256681227
2012,1,25,0.657506965
2012,1,26,-0.177936919
2012,1,27,-0.577118647
2012,1,30,-0.043051796
2012,1,31,-0.172820073
2012,2,1,0.66256305
2012,2,2,-0.087523808
2012,2,3,1.237225542
2012,2,6,-0.121221829
2012,2,7,0.263383879
2012,2,8,0.141149514
2012,2,9,0.046955972
2012,2,10,-0.685206233
2012,2,13,0.585431331
2012,2,14,0.050575795
2012,2,15,-0.65062011
2012,2,16,0.972393173
2012,2,17,0.360682087
2012,2,21,0.126261261
2012,2,22,-0.212475186
2012,2,23,0.368011947
2012,2,24,0.013481034
2012,2,27,0.002927326
2012,2,28,0.218698995
2012,2,29,-0.410213588
2012,3,1,0.216255195
2012,3,2,-0.024497814
2012,3,5,-0.111964393
2012,3,6,-1.539512218
2012,3,7,0.636635591
2012,3,8,0.564137204
2012,3,9,0.103806604
2012,3,12,0.302850182
2012,3,13,1.73300806
2012,3,14,0.12863176
2012,3,15,0.453195907
2012,3,16,-0.157618623
2012,3,19,0.054338215
2012,3,20,-0.515619276
2012,3,21,-0.350548448
2012,3,22,-0.596293926
2012,3,23,0.266288722
2012,3,26,1.215429325
2012,3,27,-0.334992437
2012,3,28,-0.524274008
2012,3,29,0.151074319
2012,3,30,0.487528845
2012,4,2,0.402153904
2012,4,3,-0.448074359
2012,4,4,-0.935279762
2012,4,5,-0.053875434
2012,4,9,-0.98012111
2012,4,10,-1.651347622
2012,4,11,0.695687321
2012,4,12,1.406556852
2012,4,13,-1.051962853
2012,4,16,0.54883401
2012,4,17,1.499405268
2012,4,18,-0.631235923
2012,4,19,-0.496057559
2012,4,20,0.499672953
2012,4,23,-0.775471669
2012,4,24,0.570786764
2012,4,25,0.715742567
2012,4,26,0.874782565
2012,4,27,0.178799973
2012,4,30,-0.110974115
2012,5,1,0.493107394
2012,5,2,-0.071847575
2012,5,3,-0.459766996
2012,5,4,-1.259786348
2012,5,7,-0.2095759
2012,5,8,-0.527970352
2012,5,9,-0.671345578
2012,5,10,0.182830174
2012,5,11,-0.242689929
2012,5,14,-0.96064357
2012,5,15,-0.496650269
2012,5,16,-0.148763763
2012,5,17,-1.236910953
2012,5,18,-0.591817742
2012,5,21,1.094092965
2012,5,22,-0.020551155
2012,5,23,-0.042954777
2012,5,24,0.302916047
2012,5,25,-0.605790241
2012,5,29,1.010531657
2012,5,30,-1.265281397
2012,5,31,-0.168836054
2012,6,1,-2.203031741
2012,6,4,-0.151734551
2012,6,5,0.222046297
2012,6,6,2.390020619
2012,6,7,0.357829442
2012,6,8,0.749469738
2012,6,11,-1.13575082
2012,6,12,1.303005864
2012,6,13,-0.557041885
2012,6,14,1.232368024
2012,6,15,0.908615965
2012,6,18,-0.197383571
2012,6,19,0.727444208
2012,6,20,-0.099009901
2012,6,21,-1.945941309
2012,6,22,0.524540312
2012,6,25,-1.084985522
2012,6,26,0.248728963
2012,6,27,0.750662455
2012,6,28,-0.19000099
2012,6,29,2.185630643
2012,7,2,-0.064597728
2012,7,3,0.588744535
2012,7,5,-0.349100013
2012,7,6,-0.907179543
2012,7,9,-0.279752146
2012,7,10,-0.634135577
2012,7,11,-0.383386127
2012,7,12,-0.233600551
2012,7,13,1.61734028
2012,7,16,-0.384460952
2012,7,17,0.603438049
2012,7,18,0.873018478
2012,7,19,0.261433149
2012,7,20,-0.928014909
2012,7,23,-0.772125783
2012,7,24,-0.814484476
2012,7,25,0.461888273
2012,7,26,1.635097421
2012,7,27,1.448920041
2012,7,30,-0.01789627
2012,7,31,-0.482262472
2012,8,1,-0.279916079
2012,8,2,-0.7002475
2012,8,3,1.640302309
2012,8,6,0.134581385
2012,8,7,0.380755642
2012,8,8,0.13330192
2012,8,9,-0.072411351
2012,8,10,0.340344067
2012,8,13,-0.268838987
2012,8,14,0.03060424
2012,8,15,0.055557793
2012,8,16,0.659943904
2012,8,17,0.181115673
2012,8,20,-0.022147593
2012,8,21,-0.516270974
2012,8,22,-0.193585391
2012,8,23,-0.86483031
2012,8,24,0.805573049
2012,8,27,-0.251334956
2012,8,28,-0.150502106
2012,8,29,0.03067892
2012,8,30,-0.767710661
2012,8,31,0.677704357
2012,9,4,-0.429341246
2012,9,5,0.087372824
2012,9,6,1.891649285
2012,9,7,0.128747969
2012,9,10,-0.40778266
2012,9,11,0.518763297
2012,9,12,0.088052354
2012,9,13,1.576553428
2012,9,14,0.391199669
2012,9,17,-0.261028202
2012,9,18,0.090833089
2012,9,19,0.092514712
2012,9,20,0.160292652
2012,9,21,-0.130688287
2012,9,24,-0.139418244
2012,9,25,-0.754945457
2012,9,26,-0.335249576
2012,9,27,0.540501451
2012,9,28,-0.361563086
2012,10,1,0.57636523
2012,10,2,-0.24372378
2012,10,3,0.114250019
2012,10,4,0.594138055
2012,10,5,0.301934236
2012,10,8,-0.196394223
2012,10,9,-0.805057543
2012,10,10,-0.954167171
2012,10,11,-0.149030292
2012,10,12,0.024239022
2012,10,15,0.710377102
2012,10,16,0.95308049
2012,10,17,0.128290064
2012,10,18,-0.031726731
2012,10,19,-1.489960008
2012,10,22,0.012065095
2012,10,23,-1.816199447
2012,10,24,-0.199869806
2012,10,25,0.183797108
2012,10,26,0.022817077
2012,10,31,-0.083769218
2012,11,1,1.018612601
2012,11,2,-1.059668006
2012,11,5,0.153983874
2012,11,6,1.004964965
2012,11,7,-2.233932859
2012,11,8,-0.939393682
2012,11,9,0.032940005
2012,11,12,-0.006632371
2012,11,13,-0.410111557
2012,11,14,-1.3775503
2012,11,15,-0.228460517
2012,11,16,0.366758596
2012,11,19,1.634044811
2012,11,20,-0.018606993
2012,11,21,0.37948572
2012,11,23,1.375736083
2012,11,26,-0.314645265
2012,11,27,-0.657621701
2012,11,28,0.850836779
2012,11,29,0.342673967
2012,11,30,0.027107867
2012,12,3,-0.4769058
2012,12,4,-0.113138137
2012,12,5,0.660516366
2012,12,6,0.367336881
2012,12,7,0.629242087
2012,12,10,0.113950022
2012,12,11,0.592999118
2012,12,12,-0.03471685
2012,12,13,-0.533630181
2012,12,14,-0.27173748
2012,12,17,0.762989744
2012,12,18,0.863891888
2012,12,19,-0.742039571
2012,12,20,0.491066812
2012,12,21,-0.894894421
2012,12,24,-0.38718286
2012,12,26,-0.184643253
2012,12,27,-0.142280158
2012,12,28,-1.198694472
2012,12,31,1.282636907
2013,1,2,2.352281312
2013,1,3,-0.161410451
2013,1,4,0.329772497
2013,1,7,-0.385825383
2013,1,8,-0.363074494
2013,1,9,0.454541363
2013,1,10,0.592899247
2013,1,11,0.126044338
2013,1,14,0.14004595
2013,1,15,0.204111548
2013,1,16,-0.174807479
2013,1,17,0.627552044
2013,1,18,0.394821426
2013,1,22,0.457958783
2013,1,23,0.489490753
2013,1,24,0.333833358
2013,1,25,0.511018543
2013,1,28,-0.101108378
2013,1,29,0.522189638
2013,1,30,-0.315312281
2013,1,31,-0.358292561
2013,2,1,1.076506178
2013,2,4,-0.925852565
2013,2,5,0.714837378
2013,2,6,0.051647794
2013,2,7,-0.303649514
2013,2,8,0.350830641
2013,2,11,-0.155292265
2013,2,12,0.339697836
2013,2,13,-0.255301847
2013,2,14,-0.06808311
2013,2,15,0.059899566
2013,2,19,0.385573776
2013,2,20,-0.770394288
2013,2,21,-0.336886485
2013,2,22,0.864154483
2013,2,25,-1.545651356
2013,2,26,0.84125486
2013,2,27,1.260707634
2013,2,28,-0.148344235
2013,3,1,0.250240315
2013,3,4,0.270836912
2013,3,5,0.891503431
2013,3,6,0.29795626
2013,3,7,0.232578636
2013,3,8,0.471614831
2013,3,11,0.348820975
2013,3,12,0.019173146
2013,3,13,0.036124417
2013,3,14,0.580134041
2013,3,15,-0.172155987
2013,3,18,-0.427515018
2013,3,19,0.026017052
2013,3,20,0.386764639
2013,3,21,-0.621841779
2013,3,22,0.627813076
2013,3,25,-0.442942855
2013,3,26,0.774515063
2013,3,27,-0.230019266
2013,3,28,0.360590824
2013,4,1,-0.039029971
2013,4,2,0.61182267
2013,4,3,-0.761559977
2013,4,4,0.383221022
2013,4,5,-0.279745942
2013,4,8,0.331130602
2013,4,9,0.410442961
2013,4,10,0.877638948
2013,4,11,0.424935685
2013,4,12,-0.000538172
2013,4,15,-1.788489249
2013,4,16,1.079374212
2013,4,17,-0.936450906
2013,4,18,-0.557167278
2013,4,19,0.071334527
2013,4,22,0.135143403
2013,4,23,1.045432984
2013,4,24,-0.293217278
2013,4,25,0.166935808
2013,4,26,0.079927623
2013,4,29,0.721832721
2013,4,30,0.142049768
2013,5,1,-0.93565951
2013,5,2,0.88858203
2013,5,3,0.95997864
2013,5,6,-0.033858779
2013,5,7,0.583276382
2013,5,8,0.324915981
2013,5,9,-0.148956116
2013,5,10,0.237823402
2013,5,13,-0.143845668
2013,5,14,0.815655821
2013,5,15,0.419540793
2013,5,16,-0.266467285
2013,5,17,0.785375539
2013,5,20,-0.085025537
2013,5,21,0.343072076
2013,5,22,-0.519590411
2013,5,23,-0.039671725
2013,5,24,0.080833236
2013,5,28,0.666739399
2013,5,29,-0.630781678
2013,5,30,0.120932809
2013,5,31,-1.348694902
2013,6,3,0.862760397
2013,6,4,-0.509202752
2013,6,5,-1.368068512
2013,6,6,0.569491389
2013,6,7,1.353720905
2013,6,10,-0.0604677
2013,6,11,-0.71799141
2013,6,12,-0.893301495
2013,6,13,1.22420884
2013,6,14,-0.710893604
2013,6,17,0.670747033
2013,6,18,0.868743539
2013,6,19,-1.327285418
2013,6,20,-2.298432824
2013,6,21,0.262726091
2013,6,24,-0.920734885
2013,6,25,0.617736298
2013,6,26,0.948883513
2013,6,27,0.691696691
2013,6,28,-0.712412547
2013,7,1,0.424904102
2013,7,2,-0.271354381
2013,7,3,0.434341817
2013,7,5,0.936150008
2013,7,8,0.577847187
2013,7,9,0.472010958
2013,7,10,-0.041639348
2013,7,11,1.064975814
2013,7,12,0.02334954
2013,7,15,0.158929448
2013,7,16,-0.214271461
2013,7,17,0.087986481
2013,7,18,0.534271828
2013,7,19,0.125416525
2013,7,22,0.010164713
2013,7,23,0.133401942
2013,7,24,-0.221163803
2013,7,25,0.105797156
2013,7,26,0.070620697
2013,7,29,-0.22606983
2013,7,30,-0.089478316
2013,7,31,-0.186945739
2013,8,1,0.800897842
